"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",0
"3","AMÉRICA DOURADA","290115501A",0.8
"4","AMÉRICA DOURADA","290115501C",0
"5","ANAGÉ","290120501C",2
"6","ANDARAÍ","290130401C",2
"7","ANTAS","290160101C",17
"8","ARACATU","290200501C",0
"9","BARRA DA ESTIVA","290280701U",12.6
"10","BARRA DO CHOÇA","290290601C",0
"11","BARRA DO MENDES","290300301C",0
"12","BARRA DO ROCHA","290310201A",136.6
"13","BARRO ALTO","290323501C",3.8
"14","BIRITINGA","290360701C",2.4
"15","BONITO","290405001C",0
"16","BOQUIRA","290410001C",0
"17","BREJÕES","290430801C",39.2
"18","BRUMADO","290460501C",3.4
"19","CACHOEIRA","290490201A",170
"20","CACULÉ","290500801C",0
"21","CAETANOS","290515601C",0
"22","CAFARNAUM","290530501C",3.2
"23","CAMACAN","290560201A",131.81
"24","CAMACAN","290560202A",142.3
"25","CAMACAN","290560203A",125.69
"26","CAMAMU","290580001A",231.4
"27","CANDEIAS","290650101A",189.52
"28","CANDEIAS","290650102A",206.22
"29","CANDEIAS","290650104A",183.55
"30","CANDEIAS","290650105A",159.27
"31","CANDIBA","290660001C",0
"32","CANUDOS","290682401C",2.6
"33","CARAÍBAS","290689901C",8.6
"34","CHORROCHÓ","290770701C",2.4
"35","CORONEL JOÃO SÁ","290920801C",0
"36","CURAÇÁ","290990101C",0
"37","CÂNDIDO SALES","290670901C",5.2
"38","CÍCERO DANTAS","290780601C",0
"39","ELÍSIO MEDRADO","291030501C",0
"40","FEIRA DE SANTANA","291080001U",64.8
"41","GANDU","291120401A",127.18
"42","GUAJERU","291165901C",0
"43","GUARATINGA","291180801A",115.6
"44","HELIÓPOLIS","291185701C",32.8
"45","IAÇU","291190701C",0.2
"46","IBIASSUCÊ","291200401C",0.8
"47","IBICOARA","291220201C",57.6
"48","IBIPITANGA","291250901C",0
"49","IGRAPIÚNA","291345701A",245
"50","ILHÉUS","291360601A",255.25
"51","ILHÉUS","291360602A",227.68
"52","IRAJUBA","291420801C",15.6
"53","IRAQUARA","291440601C",0
"54","IRECÊ","291460401C",0
"55","ITABERABA","291470301C",45.4
"56","ITABUNA","291480201A",0.2
"57","ITABUNA","291480202A",117.86
"58","ITABUNA","291480202H",0
"59","ITABUNA","291480203A",110.2
"60","ITACARÉ","291490101A",263.8
"61","ITAGIMIRIM","291530401A",130.75
"62","ITAMARAJU","291560101A",112
"63","ITAMBÉ","291580901C",0
"64","ITAPETINGA","291640101A",37.97
"65","ITAPICURU","291650001C",0
"66","ITATIM","291685601C",39
"67","ITIRUÇU","291690601C",60.2
"68","ITORORÓ","291710201A",66.29
"69","ITORORÓ","291710201C",1
"70","IUIÚ","291733401C",0
"71","JACOBINA","291750801A",19.4
"72","JACOBINA","291750801C",0
"73","JACOBINA","291750802A",51.4
"74","JAGUAQUARA","291760701A",57.2
"75","JAGUAQUARA","291760702A",48.8
"76","JUAZEIRO","291840701A",3.4
"77","JUAZEIRO","291840703A",2.8
"78","JUAZEIRO","291840704A",4
"79","LAFAIETE COUTINHO","291870401C",7.4
"80","LAJEDINHO","291900901A",61.6
"81","LAJEDO DO TABOCAL","291905801C",71.8
"82","LAMARÃO","291910801C",40.8
"83","LAPÃO","291915701A",1
"84","LAURO DE FREITAS","291920701A",135.5
"85","LAURO DE FREITAS","291920702A",127.12
"86","LAURO DE FREITAS","291920704A",178.07
"87","LAURO DE FREITAS","291920705A",193.33
"88","LAURO DE FREITAS","291920706A",189.45
"89","LENÇÓIS","291930601C",0
"90","LICÍNIO DE ALMEIDA","291940501C",1.2
"91","LIVRAMENTO DE NOSSA SENHORA","291950401U",0.4
"92","MANOEL VITORINO","292040301C",0
"93","MARACÁS","292050201C",35.4
"94","MARAGOGIPE","292060101A",172.45
"95","MEDEIROS NETO","292110401A",41.02
"96","MORTUGABA","292180701C",0
"97","MUNDO NOVO","292210201C",0
"98","NAZARÉ","292250801A",182.59
"99","NOVA CANAÃ","292270601C",99.8
"100","NOVA ITARANA","292280501C",10
"101","NOVA REDENÇÃO","292285401C",0
"102","NOVA VIÇOSA","292300102A",86.47
"103","NOVA VIÇOSA","292300103A",84.01
"104","OLIVEIRA DOS BREJINHOS","292320901C",0
"105","PAU BRASIL","292390201A",139.4
"106","PEDRO ALEXANDRE","292420701C",0
"107","PIRITIBA","292480101C",0
"108","PORTO SEGURO","292530301A",185.26
"109","PORTO SEGURO","292530302A",177.87
"110","PORTO SEGURO","292530303A",157.33
"111","PORTO SEGURO","292530304A",210.21
"112","POÇÕES","292510501U",36.2
"113","PRADO","292550101A",107.4
"114","QUIXABEIRA","292593101C",36
"115","REMANSO","292600401C",0
"116","RIO DE CONTAS","292670701C",21.6
"117","RIO DO ANTÔNIO","292680601C",0
"118","RODELAS","292710101C",0.8
"119","RUY BARBOSA","292720001C",10.8
"120","SALVADOR","292740801A",215.41
"121","SALVADOR","292740802A",83.94
"122","SALVADOR","292740803A",134.4
"123","SALVADOR","292740804A",145.3
"124","SALVADOR","292740805A",194.64
"125","SALVADOR","292740806A",159.69
"126","SALVADOR","292740808A",177.11
"127","SALVADOR","292740810A",143.27
"128","SALVADOR","292740811A",182.05
"129","SALVADOR","292740812A",200.53
"130","SALVADOR","292740814A",145.21
"131","SALVADOR","292740815A",141.77
"132","SALVADOR","292740816A",155.96
"133","SALVADOR","292740817A",207.58
"134","SALVADOR","292740819A",143.6
"135","SALVADOR","292740820A",230.6
"136","SALVADOR","292740821A",182
"137","SALVADOR","292740822A",181.2
"138","SALVADOR","292740823A",181.4
"139","SANTA BÁRBARA","292750701C",19.6
"140","SANTA CRUZ CABRÁLIA","292770501A",144.71
"141","SANTA INÊS","292790301C",47.8
"142","SANTA LUZIA","292805901A",156.8
"143","SANTA TERESINHA","292850501C",0
"144","SANTANÓPOLIS","292830701C",57
"145","SANTO AMARO","292860401A",192.6
"146","SANTO AMARO","292860402A",0
