;municipio;codEstacao;Dia;PrecD
1;ALTO ALEGRE DO MARANHÃO;210043601A;2;2,6
2;ALTO ALEGRE DO MARANHÃO;210043601A;3;9,6
3;ALTO ALEGRE DO MARANHÃO;210043601A;5;18,4
4;ALTO ALEGRE DO MARANHÃO;210043601A;6;8,8
5;ALTO ALEGRE DO MARANHÃO;210043601A;7;1,4
6;ALTO ALEGRE DO MARANHÃO;210043601A;8;11
7;ALTO ALEGRE DO MARANHÃO;210043601A;9;46,4
8;ALTO ALEGRE DO MARANHÃO;210043601A;10;0,2
9;ALTO ALEGRE DO MARANHÃO;210043601A;11;2
10;ALTO ALEGRE DO MARANHÃO;210043601A;13;35,8
11;ALTO ALEGRE DO MARANHÃO;210043601A;14;5,6
12;ALTO ALEGRE DO MARANHÃO;210043601A;15;3,6
13;ALTO ALEGRE DO MARANHÃO;210043601A;16;0
14;ALTO ALEGRE DO MARANHÃO;210043601A;17;0
15;ALTO ALEGRE DO MARANHÃO;210043601A;18;0
16;ALTO ALEGRE DO MARANHÃO;210043601A;19;41
17;ALTO ALEGRE DO MARANHÃO;210043601A;20;3,6
18;ALTO ALEGRE DO MARANHÃO;210043601A;21;2,4
19;ALTO ALEGRE DO MARANHÃO;210043601A;22;5,4
20;ALTO ALEGRE DO MARANHÃO;210043601A;23;61,6
21;ALTO ALEGRE DO MARANHÃO;210043601A;24;0,4
22;ALTO ALEGRE DO MARANHÃO;210043601A;25;0,6
23;ALTO ALEGRE DO MARANHÃO;210043601A;26;0
24;ALTO ALEGRE DO MARANHÃO;210043601A;27;2
25;ALTO ALEGRE DO MARANHÃO;210043601A;31;5,4
26;ALTO ALEGRE DO PINDARÉ;210047701A;1;1
27;ALTO ALEGRE DO PINDARÉ;210047701A;2;0
28;ALTO ALEGRE DO PINDARÉ;210047701A;3;1,4
29;ALTO ALEGRE DO PINDARÉ;210047701A;4;16,6
30;ALTO ALEGRE DO PINDARÉ;210047701A;5;1,2
31;ALTO ALEGRE DO PINDARÉ;210047701A;6;0,8
32;ALTO ALEGRE DO PINDARÉ;210047701A;7;0,2
33;ALTO ALEGRE DO PINDARÉ;210047701A;8;35,2
34;ALTO ALEGRE DO PINDARÉ;210047701A;9;3
35;ALTO ALEGRE DO PINDARÉ;210047701A;10;4,2
36;ALTO ALEGRE DO PINDARÉ;210047701A;11;0
37;ALTO ALEGRE DO PINDARÉ;210047701A;12;0
38;ALTO ALEGRE DO PINDARÉ;210047701A;13;0
39;ALTO ALEGRE DO PINDARÉ;210047701A;14;0,2
40;ALTO ALEGRE DO PINDARÉ;210047701A;15;2,6
41;ALTO ALEGRE DO PINDARÉ;210047701A;16;0,4
42;ALTO ALEGRE DO PINDARÉ;210047701A;17;0
43;ALTO ALEGRE DO PINDARÉ;210047701A;18;0
44;ALTO ALEGRE DO PINDARÉ;210047701A;19;0
45;ALTO ALEGRE DO PINDARÉ;210047701A;20;0
46;ALTO ALEGRE DO PINDARÉ;210047701A;21;0
47;ALTO ALEGRE DO PINDARÉ;210047701A;22;0
48;ALTO ALEGRE DO PINDARÉ;210047701A;23;0
49;ALTO ALEGRE DO PINDARÉ;210047701A;24;0
50;ALTO ALEGRE DO PINDARÉ;210047701A;25;0
51;ALTO ALEGRE DO PINDARÉ;210047701A;26;0
52;ALTO ALEGRE DO PINDARÉ;210047701A;27;0
53;ALTO ALEGRE DO PINDARÉ;210047701A;28;0
54;ALTO ALEGRE DO PINDARÉ;210047701A;29;0
55;ALTO ALEGRE DO PINDARÉ;210047701A;30;0
56;ALTO ALEGRE DO PINDARÉ;210047701A;31;0
57;ALTO PARNAÍBA;210050102A;1;0
58;ALTO PARNAÍBA;210050102A;2;0
59;ALTO PARNAÍBA;210050102A;3;0
60;ALTO PARNAÍBA;210050102A;4;1,21
61;ALTO PARNAÍBA;210050102A;5;0
