"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",104
"2","ALCÂNTARAS","230050701C",0
"3","ALTO SANTO","230070501C",12
"4","AMONTADA","230075401A",131.49
"5","AMONTADA","230075401H",92.6
"6","AMONTADA","230075402A",88.61
"7","AMONTADA","230075403A",88.97
"8","ARACATI","230110901C",2.2
"9","AURORA","230170301A",11.19
"10","BARBALHA","230190101C",6.6
"11","BARRO","230200801C",0.6
"12","BATURITÉ","230210701A",199.8
"13","BELA CRUZ","230230501A",241.94
"14","BOA VIAGEM","230240401A",92.03
"15","CANINDÉ","230280001A",57.6
"16","CANINDÉ","230280001C",1.6
"17","CANINDÉ","230280002A",61.6
"18","CARIDADE","230300601A",91.6
"19","CARIRIAÇU","230320401C",0
"20","CAUCAIA","230370901A",266.03
"21","CAUCAIA","230370902A",269.92
"22","CAUCAIA","230370903A",201.68
"23","CAUCAIA","230370903H",7.6
"24","CAUCAIA","230370904A",26.78
"25","CAUCAIA","230370905A",254.58
"26","CAUCAIA","230370906A",275.91
"27","CHAVAL","230390701A",108.6
"28","COREAÚ","230400401A",73
"29","CRATEÚS","230410301A",57.2
"30","CRATEÚS","230410301C",15.6
"31","CRATEÚS","230410302A",81
"32","CRATO","230420201A",35.84
"33","CRATO","230420202A",0
"34","CRATO","230420204H",15.6
"35","FARIAS BRITO","230430101C",13.2
"36","FORQUILHA","230435001A",123.92
"37","FORQUILHA","230435001C",108
"38","FORTALEZA","230440001A",275.13
"39","FORTALEZA","230440004A",269.99
"40","FORTALEZA","230440005A",262.02
"41","FORTALEZA","230440005H",0.2
"42","FORTALEZA","230440006A",2.17
"43","FORTALEZA","230440007A",14.61
"44","FORTALEZA","230440008A",0
"45","FORTALEZA","230440009A",273.65
"46","FORTALEZA","230440010A",10.4
"47","FORTALEZA","230440011A",252.52
"48","FORTALEZA","230440014A",4.62
"49","FORTALEZA","230440016A",299.89
"50","GENERAL SAMPAIO","230460801C",0.2
"51","GRANJA","230470701A",141.8
"52","GRANJA","230470702A",206.6
"53","GROAÍRAS","230490506H",101.8
"54","ICÓ","230540701A",90.2
"55","ICÓ","230540701C",11.2
"56","ICÓ","230540702A",111.2
"57","IGUATU","230550601A",135.4
"58","IGUATU","230550602A",104.2
"59","IRAUÇUBA","230610801A",77.83
"60","ITAIÇABA","230620701A",73
"61","ITAPIPOCA","230640501C",0
"62","JAGUARETAMA","230670201C",0
"63","JAGUARUANA","230700701A",136.09
"64","JAGUARUANA","230700702A",87.81
"65","JAGUARUANA","230700703A",117.36
"66","JAGUARUANA","230700704A",118.92
"67","JAGUARUANA","230700705A",112.57
"68","JAGUARUANA","230700706A",138.24
"69","JATI","230720501C",0
"70","JUAZEIRO DO NORTE","230730401A",8.48
"71","JUAZEIRO DO NORTE","230730401C",15.4
"72","JUCÁS","230740301C",0.4
"73","LAVRAS DA MANGABEIRA","230750201A",33.6
"74","LAVRAS DA MANGABEIRA","230750201C",10
"75","LAVRAS DA MANGABEIRA","230750207H",38.2
"76","LIMOEIRO DO NORTE","230760101A",170.78
"77","MADALENA","230763501A",76.4
"78","MARACANAÚ","230765001A",0
"79","MARACANAÚ","230765002A",343.8
"80","MARACANAÚ","230765003A",277.6
"81","MARACANAÚ","230765004A",279
"82","MARANGUAPE","230770001A",256.4
"83","MARANGUAPE","230770002A",185.8
"84","MARCO","230780901A",156.54
"85","MASSAPÊ","230800501A",128.19
"86","MAURITI","230810401A",1.99
"87","MERUOCA","230820301A",158.2
"88","MILHÃ","230835101C",0
"89","MISSÃO VELHA","230840101A",29.8
"90","MISSÃO VELHA","230840101C",25.2
"91","MOMBAÇA","230850001C",0
"92","MORADA NOVA","230870802A",84.05
"93","MORADA NOVA","230870803A",91.24
"94","MORADA NOVA","230870804A",84.32
"95","MORADA NOVA","230870805A",89.42
"96","MORADA NOVA","230870809H",77.4
"97","MORAÚJO","230880701A",96.8
"98","MORRINHOS","230890601A",21.11
"99","PACOTI","230980501A",199.2
"100","PACUJÁ","230990401A",129.8
"101","PEDRA BRANCA","231050601A",60.33
"102","PEDRA BRANCA","231050602A",9.59
"103","PENTECOSTE","231070401C",62.6
"104","QUIXERAMOBIM","231140501A",0
"105","QUIXERAMOBIM","231140501C",0
"106","QUIXERÉ","231150401A",211.6
"107","REDENÇÃO","231160301C",7.6
"108","RERIUTABA","231170201C",0
"109","RUSSAS","231180101A",110.6
"110","RUSSAS","231180102A",106.6
"111","SANTANA DO ACARAÚ","231200701A",130.86
"112","SANTANA DO ACARAÚ","231200702H",20.8
"113","SENADOR POMPEU","231270001A",115.23
"114","SENADOR POMPEU","231270001C",0
"115","SOBRAL","231290801A",106.04
"116","SOBRAL","231290802A",157.72
"117","SÃO BENEDITO","231230401C",0
"118","TABULEIRO DO NORTE","231310401A",151.2
"119","UMARI","231370801C",0
"120","UMIRIM","231375701C",0
"121","VIÇOSA DO CEARÁ","231410201A",90
"122","VIÇOSA DO CEARÁ","231410202A",82.2
"123","VÁRZEA ALEGRE","231400301C",0
