;municipio;codEstacao;Dia;PrecD
1;ALAGOA GRANDE;250030401A;1;7,8
2;ALAGOA GRANDE;250030401A;2;0
3;ALAGOA GRANDE;250030401A;3;15,2
4;ALAGOA GRANDE;250030401A;4;16,8
5;ALAGOA GRANDE;250030401A;5;0
6;ALAGOA GRANDE;250030401A;6;0
7;ALAGOA GRANDE;250030401A;7;10,2
8;ALAGOA GRANDE;250030401A;8;0
9;ALAGOA GRANDE;250030401A;9;0
10;ALAGOA GRANDE;250030401A;10;0
11;ALAGOA GRANDE;250030401A;11;5,6
12;ALAGOA GRANDE;250030401A;12;0,2
13;ALAGOA GRANDE;250030401A;13;9,6
14;ALAGOA GRANDE;250030401A;14;0,2
15;ALAGOA GRANDE;250030401A;15;0
16;ALAGOA GRANDE;250030401A;16;0
17;ALAGOA GRANDE;250030401A;17;0,4
18;ALAGOA GRANDE;250030401A;18;0
19;ALAGOA GRANDE;250030401A;19;0
20;ALAGOA GRANDE;250030401A;20;21,6
21;ALAGOA GRANDE;250030401A;21;0
22;ALAGOA GRANDE;250030401A;22;0
23;ALAGOA GRANDE;250030401A;23;0
24;ALAGOA GRANDE;250030401A;24;0
25;ALAGOA GRANDE;250030401A;25;4
26;ALAGOA GRANDE;250030401A;26;0
27;ALAGOA GRANDE;250030401A;27;0
28;ALAGOA GRANDE;250030401A;28;0
29;ALAGOA GRANDE;250030401A;29;0
30;ALAGOA GRANDE;250030401A;30;0
31;BARRA DE SANTANA;250157501C;1;2,4
32;BARRA DE SANTANA;250157501C;2;0
33;BARRA DE SANTANA;250157501C;3;0,2
34;BARRA DE SANTANA;250157501C;4;1,8
35;BARRA DE SANTANA;250157501C;5;0
36;BARRA DE SANTANA;250157501C;6;0
37;BARRA DE SANTANA;250157501C;7;0,2
38;BARRA DE SANTANA;250157501C;8;0
39;BARRA DE SANTANA;250157501C;9;0
40;BARRA DE SANTANA;250157501C;10;0
41;BARRA DE SANTANA;250157501C;11;0
42;BARRA DE SANTANA;250157501C;12;2
43;BARRA DE SANTANA;250157501C;13;0,6
