"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",0
"3","AMÉRICA DOURADA","290115501A",0.6
"4","AMÉRICA DOURADA","290115501C",0
"5","ANAGÉ","290120501C",1.2
"6","ANDARAÍ","290130401C",0.6
"7","ANTAS","290160101C",27
"8","ARACATU","290200501C",0
"9","BARRA DA ESTIVA","290280701U",28.2
"10","BARRA DO CHOÇA","290290601C",0
"11","BARRA DO MENDES","290300301C",2.4
"12","BARRA DO ROCHA","290310201A",130.4
"13","BARRO ALTO","290323501C",2.4
"14","BELMONTE","290340901A",4.92
"15","BIRITINGA","290360701C",1
"16","BONITO","290405001C",0
"17","BOQUIRA","290410001C",0
"18","BREJÕES","290430801C",8.8
"19","BRUMADO","290460501C",4.6
"20","CACHOEIRA","290490201A",207.4
"21","CACULÉ","290500801C",0
"22","CAETANOS","290515601C",0
"23","CAFARNAUM","290530501C",1
"24","CAMACAN","290560201A",105.66
"25","CAMACAN","290560202A",103.35
"26","CAMACAN","290560203A",92.74
"27","CAMAMU","290580001A",175.8
"28","CANDEIAS","290650101A",194.56
"29","CANDEIAS","290650102A",202.89
"30","CANDEIAS","290650104A",197.8
"31","CANDEIAS","290650105A",170.53
"32","CANDIBA","290660001C",0
"33","CANUDOS","290682401C",20
"34","CARAÍBAS","290689901C",2.6
"35","CHORROCHÓ","290770701C",5.8
"36","CORONEL JOÃO SÁ","290920801C",0
"37","CURAÇÁ","290990101C",0
"38","CÂNDIDO SALES","290670901C",14.2
"39","CÍCERO DANTAS","290780601C",0.2
"40","ELÍSIO MEDRADO","291030501C",0.2
"41","FEIRA DE SANTANA","291080001U",151.4
"42","GANDU","291120401A",131.41
"43","GUAJERU","291165901C",0
"44","GUARATINGA","291180801A",76.8
"45","HELIÓPOLIS","291185701C",68.2
"46","IAÇU","291190701C",0
"47","IBIASSUCÊ","291200401C",0.4
"48","IBICOARA","291220201C",66
"49","IBIPITANGA","291250901C",0.4
"50","IGRAPIÚNA","291345701A",210.4
"51","ILHÉUS","291360601A",198.59
"52","ILHÉUS","291360602A",185.1
"53","IRAJUBA","291420801C",22.6
"54","IRAQUARA","291440601C",0
"55","IRECÊ","291460401C",0
"56","ITABERABA","291470301C",39.4
"57","ITABUNA","291480201A",24.6
"58","ITABUNA","291480202A",112.6
"59","ITABUNA","291480202H",0
"60","ITABUNA","291480203A",82.41
"61","ITACARÉ","291490101A",203.4
"62","ITAGIMIRIM","291530401A",47.91
"63","ITAMARAJU","291560101A",65
"64","ITAMBÉ","291580901C",0
"65","ITAPETINGA","291640101A",30.5
"66","ITAPICURU","291650001C",0
"67","ITATIM","291685601C",52
"68","ITIRUÇU","291690601C",45.6
"69","ITORORÓ","291710201A",69.93
"70","ITORORÓ","291710201C",14.2
"71","IUIÚ","291733401C",0
"72","JACOBINA","291750801A",59.6
"73","JACOBINA","291750801C",0
"74","JACOBINA","291750802A",113
"75","JAGUAQUARA","291760701A",72
"76","JAGUAQUARA","291760702A",54.2
"77","JOÃO DOURADO","291835701C",0
"78","JUAZEIRO","291840701A",1.8
"79","JUAZEIRO","291840703A",1.4
"80","JUAZEIRO","291840704A",1.6
"81","LAFAIETE COUTINHO","291870401C",9.2
"82","LAJEDINHO","291900901A",62.6
"83","LAJEDO DO TABOCAL","291905801C",76.8
"84","LAMARÃO","291910801C",77
"85","LAPÃO","291915701A",0.8
"86","LAURO DE FREITAS","291920701A",238.97
"87","LAURO DE FREITAS","291920702A",249.15
"88","LAURO DE FREITAS","291920704A",236.24
"89","LAURO DE FREITAS","291920705A",259.38
"90","LAURO DE FREITAS","291920706A",264.77
"91","LENÇÓIS","291930601C",0
"92","LICÍNIO DE ALMEIDA","291940501C",5.2
"93","LIVRAMENTO DE NOSSA SENHORA","291950401U",5
"94","MANOEL VITORINO","292040301C",0
"95","MARACÁS","292050201C",51
"96","MARAGOGIPE","292060101A",242.85
"97","MEDEIROS NETO","292110401A",52.62
"98","MORTUGABA","292180701C",0
"99","MUNDO NOVO","292210201C",0.2
"100","NAZARÉ","292250801A",87.6
"101","NOVA CANAÃ","292270601C",120.8
"102","NOVA ITARANA","292280501C",2.4
"103","NOVA REDENÇÃO","292285401C",1
"104","NOVA VIÇOSA","292300102A",52.41
"105","NOVA VIÇOSA","292300103A",51.05
"106","OLIVEIRA DOS BREJINHOS","292320901C",0
"107","PAU BRASIL","292390201A",98.2
"108","PEDRO ALEXANDRE","292420701C",0
"109","PIRITIBA","292480101C",1
"110","PLANALTINO","292490001C",0
"111","PORTO SEGURO","292530301A",89.19
"112","PORTO SEGURO","292530302A",77.15
"113","PORTO SEGURO","292530303A",52.28
"114","PORTO SEGURO","292530304A",96.45
"115","POÇÕES","292510501U",33.6
"116","PRADO","292550101A",52.8
"117","QUIXABEIRA","292593101C",71
"118","REMANSO","292600401C",0
"119","RIO DE CONTAS","292670701C",39.2
"120","RIO DO ANTÔNIO","292680601C",0
"121","RODELAS","292710101C",0.8
"122","RUY BARBOSA","292720001C",11.6
"123","SALVADOR","292740801A",327.38
"124","SALVADOR","292740802A",119.46
"125","SALVADOR","292740803A",182.51
"126","SALVADOR","292740804A",265.41
"127","SALVADOR","292740805A",307.67
"128","SALVADOR","292740806A",189.6
"129","SALVADOR","292740808A",259.8
"130","SALVADOR","292740810A",248.97
"131","SALVADOR","292740811A",241.02
"132","SALVADOR","292740812A",294.99
"133","SALVADOR","292740814A",254.16
"134","SALVADOR","292740815A",230.39
"135","SALVADOR","292740816A",236.4
"136","SALVADOR","292740817A",276.26
"137","SALVADOR","292740818A",29.35
"138","SALVADOR","292740819A",197.2
"139","SALVADOR","292740820A",285.4
"140","SALVADOR","292740821A",294.6
"141","SALVADOR","292740822A",116.8
"142","SALVADOR","292740823A",271.2
"143","SANTA BÁRBARA","292750701C",35.4
"144","SANTA CRUZ CABRÁLIA","292770501A",89.45
"145","SANTA INÊS","292790301C",69.6
"146","SANTA LUZIA","292805901A",100.8
