"","municipio","codEstacao","Dia","PrecD"
"1","BARRAS","220120001A","01",0
"2","BARRAS","220120001A","02",0
"3","BARRAS","220120001A","03",0
"4","BARRAS","220120001A","04",0
"5","BARRAS","220120001A","05",0
"6","BARRAS","220120001A","06",0
"7","BARRAS","220120001A","07",0
"8","BARRAS","220120001A","08",0
"9","BARRAS","220120001A","09",0.612164971
"10","BARRAS","220120001A","10",0.993635514
"11","BARRAS","220120001A","11",0
"12","BARRAS","220120001A","12",6.713265286
"13","BARRAS","220120001A","13",0
"14","BARRAS","220120001A","14",0
"15","BARRAS","220120001A","15",0
"16","BARRAS","220120001A","16",0
"17","BARRAS","220120001A","17",0
"18","BARRAS","220120001A","18",0
"19","BARRAS","220120001A","19",0
"20","BARRAS","220120001A","20",0
"21","BARRAS","220120001A","21",0
"22","BARRAS","220120001A","22",0
"23","BARRAS","220120001A","23",1.187850422
"24","BARRAS","220120001A","24",0
"25","BARRAS","220120001A","25",0
"26","BARRAS","220120001A","26",0
"27","BARRAS","220120001A","27",0
"28","BARRAS","220120001A","28",0
"29","BARRAS","220120001A","29",5.712312601
"30","BARRAS","220120001A","30",0
"31","BARRAS","220120001A","31",0
"32","CAMPO MAIOR","220220801A","01",0
"33","CAMPO MAIOR","220220801A","02",0
"34","CAMPO MAIOR","220220801A","03",0
"35","CAMPO MAIOR","220220801A","04",0
"36","CAMPO MAIOR","220220801A","05",0
"37","CAMPO MAIOR","220220801A","06",0
"38","CAMPO MAIOR","220220801A","07",0
"39","CAMPO MAIOR","220220801A","08",0
"40","CAMPO MAIOR","220220801A","09",0.4
"41","CAMPO MAIOR","220220801A","10",0.2
"42","CAMPO MAIOR","220220801A","11",0.8
"43","CAMPO MAIOR","220220801A","12",0
"44","CAMPO MAIOR","220220801A","13",0
"45","CAMPO MAIOR","220220801A","14",0
"46","CAMPO MAIOR","220220801A","15",0
"47","CAMPO MAIOR","220220801A","16",0
"48","CAMPO MAIOR","220220801A","17",0
"49","CAMPO MAIOR","220220801A","18",0
"50","CAMPO MAIOR","220220801A","19",0
"51","CAMPO MAIOR","220220801A","20",0
"52","CAMPO MAIOR","220220801A","21",0
"53","CAMPO MAIOR","220220801A","22",0
"54","CAMPO MAIOR","220220801A","23",0
"55","CAMPO MAIOR","220220801A","24",0
"56","CAMPO MAIOR","220220801A","25",0
"57","CAMPO MAIOR","220220801A","26",0
"58","CAMPO MAIOR","220220801A","27",0
"59","CAMPO MAIOR","220220801A","28",0
"60","CAMPO MAIOR","220220801A","29",0
"61","CAMPO MAIOR","220220801A","30",0
"62","CAMPO MAIOR","220220801A","31",0
"63","ESPERANTINA","220370101A","01",6.566985442
"64","ESPERANTINA","220370101A","02",0
"65","ESPERANTINA","220370101A","03",4.542708369
"66","ESPERANTINA","220370101A","04",0
"67","ESPERANTINA","220370101A","05",0
"68","ESPERANTINA","220370101A","06",0
"69","ESPERANTINA","220370101A","07",0
"70","ESPERANTINA","220370101A","08",0
"71","ESPERANTINA","220370101A","09",0
"72","ESPERANTINA","220370101A","10",0
"73","ESPERANTINA","220370101A","11",0
"74","ESPERANTINA","220370101A","12",13.444860943
"75","ESPERANTINA","220370101A","13",0
"76","ESPERANTINA","220370101A","14",0
"77","ESPERANTINA","220370101A","15",0
"78","ESPERANTINA","220370101A","16",0
"79","ESPERANTINA","220370101A","17",0
"80","ESPERANTINA","220370101A","18",0
"81","ESPERANTINA","220370101A","19",0
"82","ESPERANTINA","220370101A","20",0
"83","ESPERANTINA","220370101A","21",0
"84","ESPERANTINA","220370101A","22",0
"85","ESPERANTINA","220370101A","23",0
"86","ESPERANTINA","220370101A","24",0
"87","ESPERANTINA","220370101A","25",0
"88","ESPERANTINA","220370101A","26",0
"89","ESPERANTINA","220370101A","27",0
"90","ESPERANTINA","220370101A","28",0
"91","ESPERANTINA","220370101A","29",5.909211345
"92","ESPERANTINA","220370101A","30",0
"93","ESPERANTINA","220370101A","31",0
