"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",454.88
"2","ABREU E LIMA","260005402A",437.18
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","ALTINHO","260080701A",97.2
"5","ALTINHO","260080702A",116.03
"6","BARRA DE GUABIRABA","260130001A",230.48
"7","BARREIROS","260140901A",0
"8","BARREIROS","260140901H",401
"9","BARREIROS","260140902A",447.36
"10","BELÉM DE MARIA","260150802A",214.58
"11","BEZERROS","260190401A",103.43
"12","BEZERROS","260190401C",0.8
"13","BOM JARDIM","260220901A",237.52
"14","BREJÃO","260240701C",31.2
"15","BUENOS AIRES","260270401A",186.19
"16","BUÍQUE","260280301A",167.73
"17","CABO DE SANTO AGOSTINHO","260290201G",400.4
"18","CABO DE SANTO AGOSTINHO","260290202A",545.77
"19","CABO DE SANTO AGOSTINHO","260290203A",382.57
"20","CABO DE SANTO AGOSTINHO","260290204A",374.69
"21","CABO DE SANTO AGOSTINHO","260290205A",380.63
"22","CABROBÓ","260300901A",4.76
"23","CACHOEIRINHA","260310801A",102.65
"24","CAETÉS","260320701A",98.49
"25","CALÇADO","260330601A",80.07
"26","CAMARAGIBE","260345401A",519.21
"27","CAMARAGIBE","260345401G",113
"28","CAMARAGIBE","260345402A",446.04
"29","CAMARAGIBE","260345403A",518.49
"30","CAMARAGIBE","260345404A",463.29
"31","CAMARAGIBE","260345405A",441.69
"32","CAMARAGIBE","260345406A",434.91
"33","CAMOCIM DE SÃO FÉLIX","260350401A",219.92
"34","CAPOEIRAS","260380101A",136.56
"35","CARNAUBEIRA DA PENHA","260392601U",9.6
"36","CARUARU","260410601A",76.74
"37","CARUARU","260410602A",78.05
"38","CARUARU","260410603A",51.37
"39","CARUARU","260410605A",100.78
"40","CARUARU","260410606A",214.81
"41","CARUARU","260410607A",71
"42","CATENDE","260420502A",213.95
"43","CATENDE","260420503A",249.34
"44","CATENDE","260420504A",206.72
"45","CHÃ GRANDE","260450201A",293.8
"46","CORRENTES","260470001A",185.24
"47","CORTÊS","260480901A",389.96
"48","CUSTÓDIA","260510301A",6.51
"49","ESCADA","260520201A",234.05
"50","FLORES","260560801A",60.98
"51","FLORESTA","260570701A",21.4
"52","FLORESTA","260570702A",21.89
"53","GAMELEIRA","260590501A",274.96
"54","GOIANA","260620001A",241
"55","GOIANA","260620002A",289.8
"56","IBIMIRIM","260660601A",27.87
"57","IGARASSU","260680403A",415.05
"58","IGARASSU","260680404A",460.17
"59","IGARASSU","260680405A",518.99
"60","IPOJUCA","260720801A",447.29
"61","IPOJUCA","260720801G",454.4
"62","IPOJUCA","260720802A",0
"63","IPOJUCA","260720804A",422.24
"64","IPUBI","260730701A",10.29
"65","IPUBI","260730702A",15.49
"66","IPUBI","260730703A",1.6
"67","ITACURUBA","260740601C",18.4
"68","ITAÍBA","260750501U",2.8
"69","JABOATÃO DOS GUARARAPES","260790101A",552.7
"70","JABOATÃO DOS GUARARAPES","260790101G",461.4
"71","JABOATÃO DOS GUARARAPES","260790102A",540.66
"72","JABOATÃO DOS GUARARAPES","260790102G",574.8
"73","JABOATÃO DOS GUARARAPES","260790103A",530.32
"74","JABOATÃO DOS GUARARAPES","260790103G",583.6
"75","JABOATÃO DOS GUARARAPES","260790104A",519.47
"76","JABOATÃO DOS GUARARAPES","260790104G",576.4
"77","JABOATÃO DOS GUARARAPES","260790106A",501.71
"78","JABOATÃO DOS GUARARAPES","260790107A",0
"79","JABOATÃO DOS GUARARAPES","260790108A",521.89
"80","JABOATÃO DOS GUARARAPES","260790109A",436.79
"81","JAQUEIRA","260795001A",211.07
"82","JAQUEIRA","260795004H",208
"83","JUREMA","260840401A",109.8
