"","municipio","codEstacao","Dia","PrecD"
"1","Barras","220120001A","01",1.178688752
"2","Barras","220120001A","02",10.576873932
"3","Barras","220120001A","03",0
"4","Barras","220120001A","04",16.21953665
"5","Barras","220120001A","05",0
"6","Barras","220120001A","06",6.311461128
"7","Barras","220120001A","07",0
"8","Barras","220120001A","08",16.76922362
"9","Barras","220120001A","09",0
"10","Barras","220120001A","10",15.579114706
"11","Barras","220120001A","11",6.106070136
"12","Barras","220120001A","12",30.526212775
"13","Barras","220120001A","13",0
"14","Barras","220120001A","14",0
"15","Barras","220120001A","15",0.6
"16","Barras","220120001A","16",21.245739374
"17","Barras","220120001A","17",7.495738985
"18","Barras","220120001A","18",11.960889479
"19","Barras","220120001A","19",1
"20","Barras","220120001A","20",0
"21","Barras","220120001A","21",0
"22","Barras","220120001A","22",12.933290872
"23","Barras","220120001A","23",6.592349434
"24","Barras","220120001A","24",0.2
"25","Barras","220120001A","25",2.38902
"26","Barras","220120001A","26",0
"27","Barras","220120001A","27",0
"28","Barras","220120001A","28",13.201352489
"29","Barras","220120001A","29",12.993354652
"30","Barras","220120001A","30",0
"31","Barras","220120001A","31",0
"32","Campo Maior","220220801A","01",0
"33","Campo Maior","220220801A","02",2.952473863
"34","Campo Maior","220220801A","03",0
"35","Campo Maior","220220801A","04",17.528718989
"36","Campo Maior","220220801A","05",0
"37","Campo Maior","220220801A","06",0
"38","Campo Maior","220220801A","07",0
"39","Campo Maior","220220801A","08",0
"40","Campo Maior","220220801A","09",0
"41","Campo Maior","220220801A","10",3.746389461
"42","Campo Maior","220220801A","11",1.96706
"43","Campo Maior","220220801A","12",30.304999308
"44","Campo Maior","220220801A","13",0
"45","Campo Maior","220220801A","14",0
"46","Campo Maior","220220801A","15",0.39268
"47","Campo Maior","220220801A","16",0
"48","Campo Maior","220220801A","17",7.298193815
"49","Campo Maior","220220801A","18",1.37804
"50","Campo Maior","220220801A","19",0.4
"51","Campo Maior","220220801A","20",0
"52","Campo Maior","220220801A","21",0
"53","Campo Maior","220220801A","22",23.080880971
"54","Campo Maior","220220801A","23",0
"55","Campo Maior","220220801A","24",0
"56","Campo Maior","220220801A","25",7.492314505
"57","Campo Maior","220220801A","26",0
"58","Campo Maior","220220801A","27",0
"59","Campo Maior","220220801A","28",0
"60","Campo Maior","220220801A","29",28.169170063
"61","Campo Maior","220220801A","30",9.078004714
"62","Campo Maior","220220801A","31",0
"63","Esperantina","220370101A","01",30.710640634
"64","Esperantina","220370101A","02",3.151847021
"65","Esperantina","220370101A","03",0
"66","Esperantina","220370101A","04",23.316257582
"67","Esperantina","220370101A","05",11.224895981
"68","Esperantina","220370101A","06",10.361324183
"69","Esperantina","220370101A","07",11.232205333
"70","Esperantina","220370101A","08",11.41891258
"71","Esperantina","220370101A","09",0
"72","Esperantina","220370101A","10",2.37804
"73","Esperantina","220370101A","11",0
"74","Esperantina","220370101A","12",0.790634935
"75","Esperantina","220370101A","13",1.771574623
"76","Esperantina","220370101A","14",0.6
"77","Esperantina","220370101A","15",1.389191751
"78","Esperantina","220370101A","16",2.362482828
"79","Esperantina","220370101A","17",16.213467812
"80","Esperantina","220370101A","18",4.132228895
"81","Esperantina","220370101A","19",0.8
"82","Esperantina","220370101A","20",1.572197567
"83","Esperantina","220370101A","21",1.38536
"84","Esperantina","220370101A","22",32.374345234
"85","Esperantina","220370101A","23",2.787150634
"86","Esperantina","220370101A","24",5.121046423
"87","Esperantina","220370101A","25",2.75974
"88","Esperantina","220370101A","26",0
"89","Esperantina","220370101A","27",0
"90","Esperantina","220370101A","28",21.270829294
"91","Esperantina","220370101A","29",13.792072408
"92","Esperantina","220370101A","30",0.4
"93","Esperantina","220370101A","31",0
