"","municipio","codEstacao","Dia","PrecD"
"1","AQUIDABÃ","280020901C","01",3.4
"2","AQUIDABÃ","280020901C","02",1
"3","AQUIDABÃ","280020901C","03",0.6
"4","AQUIDABÃ","280020901C","04",0.4
"5","AQUIDABÃ","280020901C","05",0.4
"6","AQUIDABÃ","280020901C","06",0.4
"7","AQUIDABÃ","280020901C","07",0.4
"8","AQUIDABÃ","280020901C","08",0.4
"9","AQUIDABÃ","280020901C","09",0.4
"10","AQUIDABÃ","280020901C","10",0.4
"11","AQUIDABÃ","280020901C","11",0.4
"12","AQUIDABÃ","280020901C","12",0.4
"13","AQUIDABÃ","280020901C","13",0.2
"14","AQUIDABÃ","280020901C","14",0.2
"15","AQUIDABÃ","280020901C","15",0.2
"16","AQUIDABÃ","280020901C","16",0.6
"17","AQUIDABÃ","280020901C","17",0.2
"18","AQUIDABÃ","280020901C","18",0.4
"19","AQUIDABÃ","280020901C","19",0.4
"20","AQUIDABÃ","280020901C","20",0.2
"21","AQUIDABÃ","280020901C","21",0.2
"22","AQUIDABÃ","280020901C","22",0.2
"23","AQUIDABÃ","280020901C","23",0.2
"24","AQUIDABÃ","280020901C","24",0.2
"25","AQUIDABÃ","280020901C","25",0.2
"26","AQUIDABÃ","280020901C","26",0
"27","AQUIDABÃ","280020901C","27",0.2
"28","AQUIDABÃ","280020901C","28",0.2
"29","AQUIDABÃ","280020901C","29",0
"30","AQUIDABÃ","280020901C","30",0.2
"31","AQUIDABÃ","280020901C","31",1.8
"32","ARACAJU","280030801A","01",1
"33","ARACAJU","280030801A","02",2.2
"34","ARACAJU","280030801A","03",0
"35","ARACAJU","280030801A","04",5.8
"36","ARACAJU","280030801A","05",2.2
"37","ARACAJU","280030801A","06",1.6
"38","ARACAJU","280030801A","07",28.6
"39","ARACAJU","280030801A","08",15
"40","ARACAJU","280030801A","09",0
"41","ARACAJU","280030801A","10",0.4
"42","ARACAJU","280030801A","11",5.6
"43","ARACAJU","280030801A","12",0.6
"44","ARACAJU","280030801A","13",0
"45","ARACAJU","280030801A","14",0
"46","ARACAJU","280030801A","15",8
"47","ARACAJU","280030801A","16",19.2
"48","ARACAJU","280030801A","17",0
"49","ARACAJU","280030801A","18",7.6
"50","ARACAJU","280030801A","19",0
"51","ARACAJU","280030801A","20",0
"52","ARACAJU","280030801A","21",0.2
"53","ARACAJU","280030801A","22",2
"54","ARACAJU","280030801A","23",1.4
"55","ARACAJU","280030801A","24",9.8
"56","ARACAJU","280030801A","25",0.2
"57","ARACAJU","280030801A","26",14.8
"58","ARACAJU","280030801A","27",0
"59","ARACAJU","280030801A","28",4.4
"60","ARACAJU","280030801A","29",4
"61","ARACAJU","280030801A","30",8
"62","ARACAJU","280030801A","31",5.2
"63","ARACAJU","280030802A","01",0.8
"64","ARACAJU","280030802A","02",0.6
"65","ARACAJU","280030802A","03",0.8
"66","ARACAJU","280030802A","04",0
"67","ARACAJU","280030802A","05",2.6
"68","ARACAJU","280030802A","06",0
"69","ARACAJU","280030802A","07",43.6
"70","ARACAJU","280030802A","08",1.8
"71","ARACAJU","280030802A","09",0
"72","ARACAJU","280030802A","10",1
"73","ARACAJU","280030802A","11",15.4
"74","ARACAJU","280030802A","12",7.2
"75","ARACAJU","280030802A","13",0.6
"76","ARACAJU","280030802A","14",0
"77","ARACAJU","280030802A","15",1.6
"78","ARACAJU","280030802A","16",8.6
"79","ARACAJU","280030802A","17",0.2
"80","ARACAJU","280030802A","18",8.2
"81","ARACAJU","280030802A","19",0.2
"82","ARACAJU","280030802A","20",0.2
"83","ARACAJU","280030802A","21",0
"84","ARACAJU","280030802A","22",2.4
"85","ARACAJU","280030802A","23",3
"86","ARACAJU","280030802A","24",2.6
"87","ARACAJU","280030802A","25",1
"88","ARACAJU","280030802A","26",1.6
"89","ARACAJU","280030802A","27",12.6
"90","ARACAJU","280030802A","28",2
"91","ARACAJU","280030802A","29",4
"92","ARACAJU","280030802A","30",16.6
"93","ARACAJU","280030802A","31",6.2
"94","ARACAJU","280030803A","01",8.4
"95","ARACAJU","280030803A","02",0.6
"96","ARACAJU","280030803A","03",1.8
"97","ARACAJU","280030803A","04",1.4
"98","ARACAJU","280030803A","05",0.6
"99","ARACAJU","280030803A","06",2.4
"100","ARACAJU","280030803A","07",37.4
"101","ARACAJU","280030803A","08",4
"102","ARACAJU","280030803A","09",0
"103","ARACAJU","280030803A","10",5.6
"104","ARACAJU","280030803A","11",16.2
"105","ARACAJU","280030803A","12",4.4
"106","ARACAJU","280030803A","13",0.2
"107","ARACAJU","280030803A","14",0
"108","ARACAJU","280030803A","15",2.4
"109","ARACAJU","280030803A","16",33
"110","ARACAJU","280030803A","17",0
"111","ARACAJU","280030803A","18",6.4
"112","ARACAJU","280030803A","19",0
"113","ARACAJU","280030803A","20",1
"114","ARACAJU","280030803A","21",0
"115","ARACAJU","280030803A","22",2.4
"116","ARACAJU","280030803A","23",0.2
"117","ARACAJU","280030803A","24",5.2
"118","ARACAJU","280030803A","25",0.8
"119","ARACAJU","280030803A","26",2.4
"120","ARACAJU","280030803A","27",8
"121","ARACAJU","280030803A","28",2.4
"122","ARACAJU","280030803A","29",4.6
"123","ARACAJU","280030803A","30",18.8
"124","ARACAJU","280030803A","31",7
"125","ARACAJU","280030804A","01",0
"126","ARACAJU","280030804A","02",0
"127","ARACAJU","280030804A","03",0
"128","ARACAJU","280030804A","04",0
"129","ARACAJU","280030804A","05",0
"130","ARACAJU","280030804A","06",0
"131","ARACAJU","280030804A","07",0
"132","ARACAJU","280030804A","08",0
"133","ARACAJU","280030804A","09",0
"134","ARACAJU","280030804A","10",0
"135","ARACAJU","280030804A","11",0
"136","ARACAJU","280030804A","12",0
"137","ARACAJU","280030804A","13",0
"138","ARACAJU","280030804A","14",0
"139","ARACAJU","280030804A","15",0
"140","ARACAJU","280030804A","16",0
"141","ARACAJU","280030804A","17",0
"142","ARACAJU","280030804A","18",0
"143","ARACAJU","280030804A","19",0
"144","ARACAJU","280030804A","20",0
"145","ARACAJU","280030804A","21",0
"146","ARACAJU","280030804A","22",0
"147","ARACAJU","280030804A","23",0
"148","ARACAJU","280030804A","24",0
"149","ARACAJU","280030804A","25",0
"150","ARACAJU","280030804A","26",0
"151","ARACAJU","280030804A","27",0
"152","ARACAJU","280030804A","28",0
"153","ARACAJU","280030804A","29",0
"154","ARACAJU","280030804A","30",0
"155","ARACAJU","280030804A","31",0
"156","CANHOBA","280110801C","01",3
"157","CANHOBA","280110801C","02",1.6
"158","CANHOBA","280110801C","03",0
"159","CANHOBA","280110801C","04",3.2
"160","CANHOBA","280110801C","05",6.8
"161","CANHOBA","280110801C","06",1.8
"162","CANHOBA","280110801C","07",1
"163","CANHOBA","280110801C","08",0
"164","CANHOBA","280110801C","09",0
"165","CANHOBA","280110801C","10",0.2
"166","CANHOBA","280110801C","11",7.2
"167","CANHOBA","280110801C","12",0.2
"168","CANHOBA","280110801C","13",0
"169","CANHOBA","280110801C","14",0.2
"170","CANHOBA","280110801C","15",7.6
"171","CANHOBA","280110801C","16",4.6
"172","CANHOBA","280110801C","17",0.4
"173","CANHOBA","280110801C","18",5.4
"174","CANHOBA","280110801C","19",0
"175","CANHOBA","280110801C","20",0.2
"176","CANHOBA","280110801C","21",0
"177","CANHOBA","280110801C","22",2.2
"178","CANHOBA","280110801C","23",4.2
"179","CANHOBA","280110801C","24",6
"180","CANHOBA","280110801C","25",4.8
"181","CANHOBA","280110801C","26",0.8
"182","CANHOBA","280110801C","27",0.4
"183","CANHOBA","280110801C","28",3.2
"184","CANHOBA","280110801C","29",0.8
"185","CANHOBA","280110801C","30",5.2
"186","CANHOBA","280110801C","31",0.4
"187","CARIRA","280140501C","01",6.2
"188","CARIRA","280140501C","02",2.8
"189","CARIRA","280140501C","03",0.6
"190","CARIRA","280140501C","04",2.8
"191","CARIRA","280140501C","05",1.2
"192","CARIRA","280140501C","06",2.6
"193","CARIRA","280140501C","07",1.6
"194","CARIRA","280140501C","08",0.6
"195","CARIRA","280140501C","09",0
"196","CARIRA","280140501C","10",0
"197","CARIRA","280140501C","11",3.4
