;municipio;codEstacao;Dia;PrecD
1;Maceió;270430203A;1;0
2;Maceió;270430203A;2;295.569.182
3;Maceió;270430203A;3;0
4;Maceió;270430203A;4;0.4
5;Maceió;270430203A;5;0
6;Maceió;270430203A;6;1.974.150.158
7;Maceió;270430203A;7;4.347.270.415
8;Maceió;270430203A;8;0.790252859
9;Maceió;270430203A;9;0.6
10;Maceió;270430203A;10;3.148.786.921
11;Maceió;270430203A;11;2.758.581.524
12;Maceió;270430203A;12;16.562.018.551
13;Maceió;270430203A;13;4.133.016.532
14;Maceió;270430203A;14;8.267.658.004
15;Maceió;270430203A;15;1.2
16;Maceió;270430203A;16;0
17;Maceió;270430203A;17;14.761.461.944
18;Maceió;270430203A;18;4.735.815.962
19;Maceió;270430203A;19;0
20;Maceió;270430203A;20;2.768.997.989
21;Maceió;270430203A;21;0
22;Maceió;270430203A;22;2.763.300.766
23;Maceió;270430203A;23;0.393635514
24;Maceió;270430203A;24;3.964.806.358
25;Maceió;270430203A;25;0
26;Maceió;270430203A;26;22.857.283.032
27;Maceió;270430203A;27;3.745.536.289
28;Maceió;270430203A;28;1.387.413.795
29;Maceió;270430203A;29;14.771.746.723
30;Maceió;270430203A;30;0
31;Maceió;270430205A;1;0
32;Maceió;270430205A;2;0.2
33;Maceió;270430205A;3;0
34;Maceió;270430205A;4;197.804
35;Maceió;270430205A;5;0.790888821
36;Maceió;270430205A;6;158.758.321
37;Maceió;270430205A;7;7.119.964.258
38;Maceió;270430205A;8;0.4
39;Maceió;270430205A;9;1.970.746.508
40;Maceió;270430205A;10;6.303.758.728
41;Maceió;270430205A;11;3.949.086.195
42;Maceió;270430205A;12;13.243.646.415
43;Maceió;270430205A;13;10.632.522.877
44;Maceió;270430205A;14;10.824.670.154
45;Maceió;270430205A;15;3.160.478.619
46;Maceió;270430205A;16;0
47;Maceió;270430205A;17;14.996.066.981
48;Maceió;270430205A;18;5.910.747.887
49;Maceió;270430205A;19;0.592750482
50;Maceió;270430205A;20;3.350.595.028
51;Maceió;270430205A;21;0
52;Maceió;270430205A;22;9.662.756.263
53;Maceió;270430205A;23;0.589989269
54;Maceió;270430205A;24;12.824.582.285
55;Maceió;270430205A;25;0
56;Maceió;270430205A;26;20.112.190.798
57;Maceió;270430205A;27;3.160.460.132
58;Maceió;270430205A;28;14.985.678.073
59;Maceió;270430205A;29;9.263.590.674
60;Maceió;270430205A;30;0.793768264
61;Maceió;270430207A;1;0
62;Maceió;270430207A;2;1.380.726.554
63;Maceió;270430207A;3;0
64;Maceió;270430207A;4;0.2
65;Maceió;270430207A;5;0
66;Maceió;270430207A;6;2.168.106.188
67;Maceió;270430207A;7;9.890.890.493
68;Maceió;270430207A;8;0
69;Maceió;270430207A;9;2.764.429.621
70;Maceió;270430207A;10;2.563.718.264
71;Maceió;270430207A;11;2.560.163.098
72;Maceió;270430207A;12;18.384.048.514
73;Maceió;270430207A;13;7.286.836.511
74;Maceió;270430207A;14;6.305.762.377
75;Maceió;270430207A;15;0
76;Maceió;270430207A;16;0
77;Maceió;270430207A;17;14.035.844.047
78;Maceió;270430207A;18;5.327.823.648
79;Maceió;270430207A;19;0.4
80;Maceió;270430207A;20;2.755.699.619
81;Maceió;270430207A;21;0
82;Maceió;270430207A;22;6.520.628.952
83;Maceió;270430207A;23;0.4
84;Maceió;270430207A;24;5.729.929.377
85;Maceió;270430207A;25;0
86;Maceió;270430207A;26;20.888.861.611
87;Maceió;270430207A;27;296.946.038
88;Maceió;270430207A;28;1.775.489.986
89;Maceió;270430207A;29;17.341.949.047
90;Maceió;270430207A;30;0
91;Marechal Deodoro;270470801A;1;0.4
92;Marechal Deodoro;270470801A;2;10.447.142.077
93;Marechal Deodoro;270470801A;3;0
94;Marechal Deodoro;270470801A;4;0
95;Marechal Deodoro;270470801A;5;0.58902
96;Marechal Deodoro;270470801A;6;0.78902
97;Marechal Deodoro;270470801A;7;5.916.390.771
98;Marechal Deodoro;270470801A;8;0.2
99;Marechal Deodoro;270470801A;9;2.571.355.848
100;Marechal Deodoro;270470801A;10;3.353.705.557
101;Marechal Deodoro;270470801A;11;1
102;Marechal Deodoro;270470801A;12;10.830.152.767
103;Marechal Deodoro;270470801A;13;5.723.862.962
104;Marechal Deodoro;270470801A;14;5.118.035.893
105;Marechal Deodoro;270470801A;15;0.58902
106;Marechal Deodoro;270470801A;16;216.353.117
107;Marechal Deodoro;270470801A;17;433.046
108;Marechal Deodoro;270470801A;18;13.020.446.573
