"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",0
"3","AMÉRICA DOURADA","290115501A",1
"4","AMÉRICA DOURADA","290115501C",0
"5","ANAGÉ","290120501C",3.8
"6","ANDARAÍ","290130401C",0
"7","ANTAS","290160101C",47.4
"8","ARACATU","290200501C",0
"9","BARRA DA ESTIVA","290280701U",50.6
"10","BARRA DO CHOÇA","290290601C",0
"11","BARRA DO MENDES","290300301C",0.4
"12","BARRA DO ROCHA","290310201A",139.2
"13","BARRO ALTO","290323501C",9.2
"14","BELMONTE","290340901A",106.53
"15","BIRITINGA","290360701C",2.2
"16","BONITO","290405001C",2.4
"17","BOQUIRA","290410001C",13
"18","BREJÕES","290430801C",41.2
"19","BRUMADO","290460501C",14
"20","CACHOEIRA","290490201A",280.8
"21","CACULÉ","290500801C",0.4
"22","CAETANOS","290515601C",0
"23","CAFARNAUM","290530501C",1.8
"24","CAMACAN","290560201A",13.04
"25","CAMACAN","290560202A",196.43
"26","CAMACAN","290560203A",133.17
"27","CAMAMU","290580001A",227.6
"28","CANDEIAS","290650101A",205.53
"29","CANDEIAS","290650102A",216.83
"30","CANDEIAS","290650104A",188.59
"31","CANDEIAS","290650105A",159.23
"32","CANDIBA","290660001C",0.2
"33","CANUDOS","290682401C",46
"34","CARAÍBAS","290689901C",4.2
"35","CHORROCHÓ","290770701C",15.6
"36","CORONEL JOÃO SÁ","290920801C",0
"37","CURAÇÁ","290990101C",0
"38","CÂNDIDO SALES","290670901C",21.2
"39","CÍCERO DANTAS","290780601C",27.6
"40","FEIRA DE SANTANA","291080001U",125.8
"41","GANDU","291120401A",108.35
"42","GUAJERU","291165901C",0
"43","GUARATINGA","291180801A",109.8
"44","HELIÓPOLIS","291185701C",70.4
"45","IAÇU","291190701C",0
"46","IBIPITANGA","291250901C",2
"47","IGRAPIÚNA","291345701A",203.2
"48","ILHÉUS","291360601A",212.29
"49","ILHÉUS","291360602A",217.05
"50","IRAJUBA","291420801C",25
"51","IRAQUARA","291440601C",0
"52","IRECÊ","291460401C",0
"53","ITABERABA","291470301C",81.6
"54","ITABUNA","291480201A",112.71
"55","ITABUNA","291480202A",179.23
"56","ITABUNA","291480202H",0
"57","ITABUNA","291480203A",191.38
"58","ITACARÉ","291490101A",255.4
"59","ITAGIMIRIM","291530401A",116.43
"60","ITAMARAJU","291560101A",90.6
"61","ITAMBÉ","291580901C",0
"62","ITAPETINGA","291640101A",43.59
"63","ITAPICURU","291650001C",0
"64","ITATIM","291685601C",41.8
"65","ITIRUÇU","291690601C",3.8
"66","ITORORÓ","291710201A",6.49
"67","ITORORÓ","291710201C",34.4
"68","IUIÚ","291733401C",0
"69","JACOBINA","291750801A",70.6
"70","JACOBINA","291750801C",0
"71","JACOBINA","291750802A",158.2
"72","JAGUAQUARA","291760701A",120.6
"73","JAGUAQUARA","291760702A",78
"74","JOÃO DOURADO","291835701C",0.2
"75","JUAZEIRO","291840701A",7.6
"76","JUAZEIRO","291840703A",1.6
"77","JUAZEIRO","291840704A",6.6
"78","LAFAIETE COUTINHO","291870401C",43.2
"79","LAJEDINHO","291900901A",50
"80","LAJEDO DO TABOCAL","291905801C",11.4
"81","LAMARÃO","291910801C",46.6
"82","LAPÃO","291915701A",5
"83","LAURO DE FREITAS","291920701A",185.31
"84","LAURO DE FREITAS","291920702A",176.62
"85","LAURO DE FREITAS","291920704A",203.92
"86","LAURO DE FREITAS","291920705A",204.04
"87","LAURO DE FREITAS","291920706A",212.33
"88","LENÇÓIS","291930601C",0.6
"89","LICÍNIO DE ALMEIDA","291940501C",2.2
"90","LIVRAMENTO DE NOSSA SENHORA","291950401U",4.8
"91","MARACÁS","292050201C",42.4
"92","MARAGOGIPE","292060101A",268.5
"93","MEDEIROS NETO","292110401A",44.69
"94","MORTUGABA","292180701C",0
"95","MUNDO NOVO","292210201C",0
"96","NOVA CANAÃ","292270601C",121.6
"97","NOVA ITARANA","292280501C",0
"98","NOVA REDENÇÃO","292285401C",0.4
"99","NOVA VIÇOSA","292300102A",57.72
"100","NOVA VIÇOSA","292300103A",58.7
"101","OLIVEIRA DOS BREJINHOS","292320901C",0
"102","PAU BRASIL","292390201A",113
"103","PEDRO ALEXANDRE","292420701C",0
"104","PIRITIBA","292480101C",0
"105","PLANALTINO","292490001C",0
"106","PORTO SEGURO","292530301A",154.95
"107","PORTO SEGURO","292530302A",141.55
"108","PORTO SEGURO","292530304A",1.98
"109","POÇÕES","292510501U",32.4
"110","PRADO","292550101A",99
"111","QUIXABEIRA","292593101C",63.8
"112","REMANSO","292600401C",0
"113","RIO DE CONTAS","292670701C",29.4
"114","RIO DO ANTÔNIO","292680601C",0
"115","RODELAS","292710101C",0.2
"116","RUY BARBOSA","292720001C",15.4
"117","SALVADOR","292740801A",172.84
"118","SALVADOR","292740802A",204.36
"119","SALVADOR","292740803A",280.9
"120","SALVADOR","292740804A",115.28
"121","SALVADOR","292740805A",275.39
"122","SALVADOR","292740806A",203.75
"123","SALVADOR","292740808A",220.45
"124","SALVADOR","292740810A",264.9
"125","SALVADOR","292740811A",247.6
"126","SALVADOR","292740812A",301.68
"127","SALVADOR","292740814A",263.58
"128","SALVADOR","292740815A",228.52
"129","SALVADOR","292740816A",271.28
"130","SALVADOR","292740817A",249.29
"131","SALVADOR","292740818A",172.04
"132","SALVADOR","292740819A",228.8
"133","SALVADOR","292740820A",304.6
"134","SALVADOR","292740821A",229.2
"135","SALVADOR","292740822A",186
"136","SALVADOR","292740823A",257.2
"137","SANTA BÁRBARA","292750701C",25.6
"138","SANTA CRUZ CABRÁLIA","292770501A",162.63
"139","SANTA INÊS","292790301C",56.6
"140","SANTA LUZIA","292805901A",141.6
"141","SANTA TERESINHA","292850501C",0
"142","SANTANÓPOLIS","292830701C",86.4
"143","SANTO AMARO","292860401A",229
"144","SANTO AMARO","292860402A",173.6
"145","SAÚDE","292980001C",0
"146","SENHOR DO BONFIM","293010501C",50.8
