"","municipio","codEstacao","Dia","PrecD"
"1","AQUIDABÌ","280020901C","01",0.6
"2","AQUIDABÌ","280020901C","02",0.6
"3","AQUIDABÌ","280020901C","03",0
"4","AQUIDABÌ","280020901C","04",0.4
"5","AQUIDABÌ","280020901C","05",3.6
"6","AQUIDABÌ","280020901C","06",3.4
"7","AQUIDABÌ","280020901C","07",16.6
"8","AQUIDABÌ","280020901C","08",42
"9","AQUIDABÌ","280020901C","09",42.4
"10","AQUIDABÌ","280020901C","10",29.8
"11","AQUIDABÌ","280020901C","11",0
"12","AQUIDABÌ","280020901C","12",1
"13","AQUIDABÌ","280020901C","13",1.6
"14","AQUIDABÌ","280020901C","14",0.2
"15","AQUIDABÌ","280020901C","15",0
"16","AQUIDABÌ","280020901C","16",1
"17","AQUIDABÌ","280020901C","17",1
"18","AQUIDABÌ","280020901C","18",0
"19","AQUIDABÌ","280020901C","19",2.4
"20","AQUIDABÌ","280020901C","20",2.2
"21","AQUIDABÌ","280020901C","21",0.6
"22","AQUIDABÌ","280020901C","22",0
"23","AQUIDABÌ","280020901C","23",0.4
"24","AQUIDABÌ","280020901C","24",0.2
"25","AQUIDABÌ","280020901C","25",0.4
"26","AQUIDABÌ","280020901C","26",0
"27","AQUIDABÌ","280020901C","27",0.8
"28","AQUIDABÌ","280020901C","28",2.6
"29","AQUIDABÌ","280020901C","29",0
"30","AQUIDABÌ","280020901C","30",0
"31","AQUIDABÌ","280020901C","31",0.2
"32","ARACAJU","280030801A","01",1.4
"33","ARACAJU","280030801A","02",16.6
"34","ARACAJU","280030801A","03",0
"35","ARACAJU","280030801A","04",1.2
"36","ARACAJU","280030801A","05",2.6
"37","ARACAJU","280030801A","06",8.4
"38","ARACAJU","280030801A","07",38.6
"39","ARACAJU","280030801A","08",15.6
"40","ARACAJU","280030801A","09",28.8
"41","ARACAJU","280030801A","10",13.6
"42","ARACAJU","280030801A","11",1.8
"43","ARACAJU","280030801A","12",2
"44","ARACAJU","280030801A","13",1.6
"45","ARACAJU","280030801A","14",0
"46","ARACAJU","280030801A","15",0
"47","ARACAJU","280030801A","16",6.8
"48","ARACAJU","280030801A","17",0.6
"49","ARACAJU","280030801A","18",7.2
"50","ARACAJU","280030801A","19",5.8
"51","ARACAJU","280030801A","20",0
"52","ARACAJU","280030801A","21",3.4
"53","ARACAJU","280030801A","22",0.4
"54","ARACAJU","280030801A","23",6.2
"55","ARACAJU","280030801A","24",2.6
"56","ARACAJU","280030801A","25",3.4
"57","ARACAJU","280030801A","26",0.8
"58","ARACAJU","280030801A","27",7
"59","ARACAJU","280030801A","28",13.4
"60","ARACAJU","280030801A","29",0.2
"61","ARACAJU","280030801A","30",0
"62","ARACAJU","280030801A","31",1
"63","ARACAJU","280030802A","01",1
"64","ARACAJU","280030802A","02",4.8
"65","ARACAJU","280030802A","03",4
"66","ARACAJU","280030802A","04",2.4
"67","ARACAJU","280030802A","05",10.4
"68","ARACAJU","280030802A","06",6
"69","ARACAJU","280030802A","07",39.6
"70","ARACAJU","280030802A","08",7.2
"71","ARACAJU","280030802A","09",27.2
"72","ARACAJU","280030802A","10",18
"73","ARACAJU","280030802A","11",0
"74","ARACAJU","280030802A","12",0
"75","ARACAJU","280030802A","13",0.6
"76","ARACAJU","280030802A","14",0
"77","ARACAJU","280030802A","15",0
"78","ARACAJU","280030802A","16",5.2
"79","ARACAJU","280030802A","17",2.6
"80","ARACAJU","280030802A","18",2
"81","ARACAJU","280030802A","19",6.2
"82","ARACAJU","280030802A","20",0.4
"83","ARACAJU","280030802A","21",4.2
"84","ARACAJU","280030802A","22",0
"85","ARACAJU","280030802A","23",0.2
"86","ARACAJU","280030802A","24",0.6
"87","ARACAJU","280030802A","25",4.4
"88","ARACAJU","280030802A","26",0
"89","ARACAJU","280030802A","27",3.6
"90","ARACAJU","280030802A","28",24.8
"91","ARACAJU","280030802A","29",0
"92","ARACAJU","280030802A","30",0
"93","ARACAJU","280030802A","31",0.4
"94","ARACAJU","280030803A","01",1.2
"95","ARACAJU","280030803A","02",6.8
"96","ARACAJU","280030803A","03",1
"97","ARACAJU","280030803A","04",2.2
"98","ARACAJU","280030803A","05",10.2
"99","ARACAJU","280030803A","06",5.2
"100","ARACAJU","280030803A","07",20
"101","ARACAJU","280030803A","08",4.4
"102","ARACAJU","280030803A","09",24
"103","ARACAJU","280030803A","10",19.6
"104","ARACAJU","280030803A","11",0
"105","ARACAJU","280030803A","12",0.8
"106","ARACAJU","280030803A","13",0
"107","ARACAJU","280030803A","14",0
"108","ARACAJU","280030803A","15",0
"109","ARACAJU","280030803A","16",7
"110","ARACAJU","280030803A","17",2
"111","ARACAJU","280030803A","18",3
"112","ARACAJU","280030803A","19",1.4
"113","ARACAJU","280030803A","20",0
"114","ARACAJU","280030803A","21",0.2
"115","CARIRA","280140501C","01",0.2
"116","CARIRA","280140501C","02",0.4
"117","CARIRA","280140501C","03",0
"118","CARIRA","280140501C","04",0.4
"119","CARIRA","280140501C","05",3.4
"120","CARIRA","280140501C","06",1.2
"121","CARIRA","280140501C","07",4
"122","CARIRA","280140501C","08",7.8
"123","CARIRA","280140501C","09",25.6
"124","CARIRA","280140501C","10",13.2
"125","CARIRA","280140501C","11",0
"126","CARIRA","280140501C","12",1.4
"127","CARIRA","280140501C","13",0.2
"128","CARIRA","280140501C","14",0
"129","CARIRA","280140501C","15",0
"130","CARIRA","280140501C","16",0
"131","CARIRA","280140501C","17",0.4
"132","CARIRA","280140501C","18",0.4
"133","CARIRA","280140501C","19",0
"134","CARIRA","280140501C","20",0.2
"135","CARIRA","280140501C","21",4.2
"136","CARIRA","280140501C","22",0
"137","CARIRA","280140501C","23",0.6
"138","CARIRA","280140501C","24",0.2
"139","CARIRA","280140501C","25",0.8
"140","CARIRA","280140501C","26",0
"141","CARIRA","280140501C","27",1.2
"142","CARIRA","280140501C","28",6.2
"143","CARIRA","280140501C","29",0
"144","CARIRA","280140501C","30",0
"145","CARIRA","280140501C","31",0.2
"146","FREI PAULO","280230401C","01",362.4
"147","FREI PAULO","280230401C","02",788.8
"148","FREI PAULO","280230401C","03",262
"149","FREI PAULO","280230401C","04",0.2
"150","FREI PAULO","280230401C","05",0.8
"151","FREI PAULO","280230401C","06",2
"152","FREI PAULO","280230401C","07",10
"153","FREI PAULO","280230401C","08",4.4
"154","FREI PAULO","280230401C","09",49.2
"155","FREI PAULO","280230401C","10",1247.4
"156","FREI PAULO","280230401C","11",0
"157","FREI PAULO","280230401C","12",898.4
"158","FREI PAULO","280230401C","13",0.4
"159","FREI PAULO","280230401C","14",2718.8
"160","FREI PAULO","280230401C","15",0
"161","FREI PAULO","280230401C","16",3.8
"162","FREI PAULO","280230401C","17",1.6
"163","FREI PAULO","280230401C","18",6750.2
"164","FREI PAULO","280230401C","19",534.4
"165","FREI PAULO","280230401C","20",168.4
"166","FREI PAULO","280230401C","21",1652.6
"167","FREI PAULO","280230401C","22",970.2
"168","FREI PAULO","280230401C","23",0.8
"169","FREI PAULO","280230401C","24",0
"170","FREI PAULO","280230401C","25",0.2
"171","FREI PAULO","280230401C","26",0
"172","FREI PAULO","280230401C","27",2.6
"173","FREI PAULO","280230401C","28",2.8
"174","FREI PAULO","280230401C","29",0.2
"175","FREI PAULO","280230401C","30",0.2
"176","FREI PAULO","280230401C","31",690.6
"177","MARUIM","280400301A","01",5.4
"178","MARUIM","280400301A","02",1
"179","MARUIM","280400301A","03",0.6
"180","MARUIM","280400301A","04",2.8
"181","MARUIM","280400301A","05",1.8
"182","MARUIM","280400301A","06",3
"183","MARUIM","280400301A","07",39.6
"184","MARUIM","280400301A","08",13.2
"185","MARUIM","280400301A","09",20.8
"186","MARUIM","280400301A","10",12.8
"187","MARUIM","280400301A","11",1.8
"188","MARUIM","280400301A","12",1.4
"189","MARUIM","280400301A","13",1.6
"190","MARUIM","280400301A","14",0
"191","MARUIM","280400301A","15",0
"192","MARUIM","280400301A","16",14.6
"193","MARUIM","280400301A","17",1.8
"194","MARUIM","280400301A","18",5.4
