"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",0
"2","BARRA DE SÃO MIGUEL","270060701A",86.59
"3","BRANQUINHA","270110001A",13
"4","CAJUEIRO","270130801A",107.6
"5","CAMPESTRE","270135701A",75
"6","CAPELA","270170401A",130.27
"7","COLÔNIA LEOPOLDINA","270210801A",99.8
"8","CORURIPE","270230602A",65
"9","CORURIPE","270230603A",65.8
"10","CRAÍBAS","270235501C",0
"11","DELMIRO GOUVEIA","270240501C",25.4
"12","FELIZ DESERTO","270270201A",76.2
"13","INHAPI","270330401C",20.6
"14","JOAQUIM GOMES","270380901A",139.2
"15","LIMOEIRO DE ANADIA","270420301A",69
"16","MACEIÓ","270430202A",55.62
"17","MACEIÓ","270430203A",99.55
"18","MACEIÓ","270430205A",139.66
"19","MACEIÓ","270430207A",100.31
"20","MACEIÓ","270430209A",96.91
"21","MACEIÓ","270430210A",114.83
"22","MACEIÓ","270430211A",70.3
"23","MACEIÓ","270430212A",118.76
"24","MACEIÓ","270430213A",136
"25","MACEIÓ","270430215A",156.4
"26","MACEIÓ","270430216A",126.8
"27","MACEIÓ","270430217A",125.2
"28","MACEIÓ","270430218A",94.2
"29","MARAGOGI","270450001A",62.31
"30","MARAVILHA","270460901C",8.4
"31","MARECHAL DEODORO","270470801A",96.43
"32","MATRIZ DE CAMARAGIBE","270510101A",151.6
"33","MURICI","270550701A",102.94
"34","OURO BRANCO","270610901C",0
"35","PALMEIRA DOS ÍNDIOS","270630701U",38.6
"36","PARIPUEIRA","270644801A",96.2
"37","PAULO JACINTO","270660401A",52.13
"38","PIRANHAS","270710701C",42.2
"39","QUEBRANGULO","270760201A",62.13
"40","SANTANA DO MUNDAÚ","270810501A",107.4
"41","SATUBA","270890701A",145.78
"42","SÃO JOSÉ DA LAJE","270830301A",90.79
"43","SÃO JOSÉ DA TAPERA","270840201C",47.6
"44","SÃO MIGUEL DOS CAMPOS","270860001A",129.8
"45","SÃO MIGUEL DOS CAMPOS","270860002A",92
"46","UNIÃO DOS PALMARES","270930102A",93.83
"47","UNIÃO DOS PALMARES","270930103A",105.38
"48","VIÇOSA","270940001A",108.4
