"","municipio","codEstacao","Dia","PrecD"
"1","AQUIDABÃ","280020901C","01",1.4
"2","AQUIDABÃ","280020901C","02",0.4
"3","AQUIDABÃ","280020901C","03",0.2
"4","AQUIDABÃ","280020901C","04",0
"5","AQUIDABÃ","280020901C","05",2.4
"6","AQUIDABÃ","280020901C","06",14.6
"7","AQUIDABÃ","280020901C","07",5.2
"8","AQUIDABÃ","280020901C","08",4.2
"9","AQUIDABÃ","280020901C","09",1.4
"10","AQUIDABÃ","280020901C","10",1.6
"11","AQUIDABÃ","280020901C","11",1.4
"12","AQUIDABÃ","280020901C","12",1.2
"13","AQUIDABÃ","280020901C","13",1.2
"14","AQUIDABÃ","280020901C","14",1
"15","AQUIDABÃ","280020901C","15",0.4
"16","AQUIDABÃ","280020901C","16",0
"17","AQUIDABÃ","280020901C","17",1.6
"18","AQUIDABÃ","280020901C","18",0.4
"19","AQUIDABÃ","280020901C","19",0
"20","AQUIDABÃ","280020901C","20",0.2
"21","AQUIDABÃ","280020901C","21",0
"22","AQUIDABÃ","280020901C","22",0.4
"23","AQUIDABÃ","280020901C","23",1.4
"24","AQUIDABÃ","280020901C","24",1.4
"25","AQUIDABÃ","280020901C","25",0.6
"26","AQUIDABÃ","280020901C","26",0.4
"27","AQUIDABÃ","280020901C","27",0.8
"28","AQUIDABÃ","280020901C","28",0.6
"29","AQUIDABÃ","280020901C","29",0.8
"30","AQUIDABÃ","280020901C","30",0.8
"31","ARACAJU","280030801A","01",12.2
"32","ARACAJU","280030801A","02",2
"33","ARACAJU","280030801A","03",12
"34","ARACAJU","280030801A","04",0
"35","ARACAJU","280030801A","05",2.8
"36","ARACAJU","280030801A","06",11.4
"37","ARACAJU","280030801A","07",148.4
"38","ARACAJU","280030801A","08",29.2
"39","ARACAJU","280030801A","09",2.4
"40","ARACAJU","280030801A","10",4.2
"41","ARACAJU","280030801A","11",10.6
"42","ARACAJU","280030801A","12",14.8
"43","ARACAJU","280030801A","13",10.4
"44","ARACAJU","280030801A","14",2.8
"45","ARACAJU","280030801A","15",0
"46","ARACAJU","280030801A","16",0
"47","ARACAJU","280030801A","17",9.6
"48","ARACAJU","280030801A","18",2.6
"49","ARACAJU","280030801A","19",0
"50","ARACAJU","280030801A","20",44.2
"51","ARACAJU","280030801A","21",3.6
"52","ARACAJU","280030801A","22",1.8
"53","ARACAJU","280030801A","23",9.6
"54","ARACAJU","280030801A","24",5
"55","ARACAJU","280030801A","25",5.2
"56","ARACAJU","280030801A","26",0.4
"57","ARACAJU","280030801A","27",1.6
"58","ARACAJU","280030801A","28",6
"59","ARACAJU","280030801A","29",0
"60","ARACAJU","280030801A","30",4.4
"61","ARACAJU","280030802A","01",14
"62","ARACAJU","280030802A","02",6
"63","ARACAJU","280030802A","03",4.4
"64","ARACAJU","280030802A","04",0.4
